,load
166,0.45
167,0.2
168,0.5527777777777778
169,0.5902777777777778
170,0.5770833333333333
171,0.6111111111111112
172,0.6256944444444444
173,0.6236111111111111
174,0.7472222222222222
175,3.7847222222222223
176,0.33958333333333335
177,2.0083333333333333
178,1.1902777777777778
179,1.0430555555555556
180,1.03125
181,0.7451388888888889
182,0.49722222222222223
183,0.3888888888888889
184,0.21375
185,1.475
186,3.5833333333333335
187,3.5833333333333335
188,4.222222222222222
189,4.027777777777778
190,1.225
191,1.025
192,0.9888888888888889
193,1.0909722222222222
194,1.2083333333333333
195,1.2868055555555555
196,1.3743055555555554
197,1.4381944444444446
198,1.5576388888888888
199,5.826388888888889
200,0.5166666666666667
201,2.7069444444444444
202,2.3270833333333334
203,1.7069444444444444
204,1.0527777777777778
205,0.7854166666666667
206,0.3888888888888889
207,0.8659722222222223
208,0.26180555555555557
209,1.6118055555555555
210,3.5972222222222223
211,3.5833333333333335
212,5.138888888888889
213,4.819444444444445
214,1.6298611111111112
215,1.4131944444444444
216,1.461111111111111
217,1.4555555555555555
218,1.492361111111111
219,1.55
220,1.60625
221,1.6118055555555555
222,1.725
223,6.270833333333333
224,0.5694444444444444
225,3.625
226,2.5590277777777777
227,1.3708333333333333
228,1.1631944444444444
229,0.8583333333333333
230,0.9291666666666667
231,1.0638888888888889
232,0.28125
233,1.7340277777777777
234,3.611111111111111
235,3.5833333333333335
236,5.770833333333333
237,5.416666666666667
238,1.8486111111111112
239,1.4472222222222222
240,1.3611111111111112
241,1.3756944444444446
242,1.4458333333333333
243,1.507638888888889
244,1.5243055555555556
245,1.4472222222222222
246,1.4465277777777779
247,5.965277777777778
248,0.5430555555555555
249,3.8125
250,2.772222222222222
251,1.0097222222222222
252,1.0006944444444446
253,0.3888888888888889
254,0.3888888888888889
255,0.3888888888888889
256,0.2
257,1.475
258,3.5833333333333335
259,3.5833333333333335
260,4.722222222222222
261,4.631944444444445
262,1.6354166666666667
263,1.4423611111111112
264,1.49375
265,1.523611111111111
266,1.5847222222222221
267,1.6097222222222223
268,1.65625
269,1.7166666666666666
270,1.8277777777777777
271,6.340277777777778
272,0.5763888888888888
273,3.0881944444444445
274,1.9125
275,0.9277777777777778
276,0.9888888888888889
277,0.3888888888888889
278,0.3888888888888889
279,0.3888888888888889
280,0.2
281,1.475
282,3.5833333333333335
283,3.5833333333333335
284,3.3819444444444446
285,3.5277777777777777
286,0.9076388888888889
287,0.9319444444444445
288,1.1472222222222221
289,1.2215277777777778
290,1.2770833333333333
291,1.2958333333333334
292,1.3069444444444445
293,1.4145833333333333
294,1.461111111111111
295,1.3444444444444446
296,5.194444444444445
297,0.47291666666666665
298,0.3458333333333333
299,0.4041666666666667
300,1.3298611111111112
301,1.3111111111111111
302,2.2805555555555554
303,2.2805555555555554
304,2.2805555555555554
305,4.055555555555555
306,3.2083333333333335
307,3.6805555555555554
308,3.611111111111111
309,2.9166666666666665
310,0.45
311,0.2
312,0.5180555555555556
313,0.8381944444444445
314,1.0020833333333334
315,1.0972222222222223
316,1.1659722222222222
317,1.26875
318,1.3895833333333334
319,1.3645833333333333
320,5.506944444444445
321,0.5104166666666666
322,0.3458333333333333
323,0.4041666666666667
324,1.7055555555555555
325,1.3111111111111111
326,2.2805555555555554
327,2.2805555555555554
328,2.2805555555555554
329,4.055555555555555
330,3.2083333333333335
331,3.6805555555555554
332,3.611111111111111
333,2.9166666666666665
334,0.45
335,0.2
336,0.7
337,0.9027777777777778
338,1.0013888888888889
339,1.0972222222222223
340,1.1777777777777778
341,1.2270833333333333
342,1.3590277777777777
343,4.909722222222222
344,0.4173611111111111
345,1.8208333333333333
346,0.9027777777777778
347,0.3888888888888889
348,0.9888888888888889
349,0.3888888888888889
350,0.3888888888888889
351,0.3888888888888889
352,0.2
353,1.475
354,3.5833333333333335
355,3.5833333333333335
356,3.111111111111111
357,3.111111111111111
358,0.45
359,0.2
360,0.2
361,0.2
362,0.2
363,0.2
364,0.2
365,0.2
366,0.5638888888888889
367,3.2847222222222223
368,0.25555555555555554
369,0.5881944444444445
370,0.3888888888888889
371,0.3888888888888889
372,0.9888888888888889
373,0.3888888888888889
374,0.3888888888888889
375,0.3888888888888889
376,0.2
377,1.475
378,3.5833333333333335
379,3.5833333333333335
380,3.111111111111111
381,3.111111111111111
382,0.45
383,0.2
384,0.2
385,0.2
386,0.2
387,0.2
388,0.2
389,0.30694444444444446
390,0.7118055555555556
391,3.5347222222222223
392,0.2763888888888889
393,0.7625
394,0.3888888888888889
395,0.3888888888888889
396,0.9888888888888889
397,0.3888888888888889
398,0.3888888888888889
399,0.3888888888888889
400,0.2
401,1.475
402,3.5833333333333335
403,3.5833333333333335
404,3.111111111111111
405,3.111111111111111
406,0.45
407,0.2
408,0.34902777777777777
409,0.8979166666666667
410,1.2194444444444446
411,1.3881944444444445
412,1.5277777777777777
413,1.6402777777777777
414,1.7965277777777777
415,5.298611111111111
416,0.43472222222222223
417,1.9993055555555554
418,1.075
419,0.39166666666666666
420,0.9888888888888889
421,0.3888888888888889
422,0.3888888888888889
423,0.3888888888888889
424,0.2
425,1.475
426,3.5833333333333335
427,3.5833333333333335
428,3.2430555555555554
429,3.4583333333333335
430,0.9847222222222223
431,0.9763888888888889
432,1.0680555555555555
433,1.1291666666666667
434,1.1597222222222223
435,1.179861111111111
436,1.1930555555555555
437,1.25
438,1.4215277777777777
439,5.409722222222222
440,0.46597222222222223
441,2.2118055555555554
442,1.2618055555555556
443,0.47847222222222224
444,0.9888888888888889
445,0.3888888888888889
446,0.3888888888888889
447,0.3888888888888889
448,0.2
449,1.475
450,3.5833333333333335
451,3.5833333333333335
452,3.4166666666666665
453,3.5625
454,1.0638888888888889
455,1.1854166666666666
456,1.4083333333333334
457,1.5145833333333334
458,1.6347222222222222
459,1.7430555555555556
460,1.86875
461,1.9027777777777777
462,1.926388888888889
463,1.7326388888888888
464,6.118055555555555
465,0.5055555555555555
466,0.3458333333333333
467,0.4041666666666667
468,1.2756944444444445
469,1.3111111111111111
470,2.2805555555555554
471,2.2805555555555554
472,2.2805555555555554
473,4.055555555555555
474,3.2083333333333335
475,3.6805555555555554
476,3.611111111111111
477,2.9166666666666665
478,0.45
479,0.2
480,0.3722916666666667
481,0.9277777777777778
482,1.2986111111111112
483,1.5180555555555555
484,1.6354166666666667
485,1.7770833333333333
486,1.8659722222222221
487,1.7541666666666667
488,5.513888888888889
489,0.5055555555555555
490,0.3458333333333333
491,0.4041666666666667
492,1.41875
493,1.3111111111111111
494,2.2805555555555554
495,2.2805555555555554
496,2.2805555555555554
497,4.055555555555555
498,3.2083333333333335
499,3.6805555555555554
500,3.611111111111111
501,2.9166666666666665
502,0.45
503,0.2
504,0.49722222222222223
505,0.6083333333333333
506,0.6590277777777778
507,0.7388888888888889
508,0.7965277777777777
509,0.8986111111111111
510,1.082638888888889
511,4.305555555555555
512,0.38263888888888886
513,2.4118055555555555
514,1.7722222222222221
515,0.5847222222222223
516,0.9986111111111111
517,0.3888888888888889
518,0.3888888888888889
519,0.3888888888888889
520,0.2263888888888889
521,1.4972222222222222
522,3.5902777777777777
523,3.5833333333333335
524,4.770833333333333
525,4.604166666666667
526,1.5194444444444444
527,1.2784722222222222
528,1.2541666666666667
529,1.2666666666666666
530,1.3319444444444444
531,1.4305555555555556
532,1.538888888888889
533,1.6104166666666666
534,1.7347222222222223
535,6.1875
536,0.5694444444444444
537,3.7777777777777777
538,2.5840277777777776
539,1.1166666666666667
540,1.0
541,0.3888888888888889
542,0.3888888888888889
543,0.3888888888888889
544,0.2
545,1.475
546,3.5833333333333335
547,3.5833333333333335
548,5.291666666666667
549,5.1875
550,1.7444444444444445
551,1.4270833333333333
552,1.4201388888888888
553,1.4083333333333334
554,1.4277777777777778
555,1.4861111111111112
556,1.5444444444444445
557,1.5770833333333334
558,1.613888888888889
559,6.159722222222222
560,0.5416666666666666
561,2.783333333333333
562,1.6548611111111111
563,0.6965277777777777
564,0.9888888888888889
565,0.3888888888888889
566,0.3888888888888889
567,0.3888888888888889
568,0.2
569,1.475
570,3.5833333333333335
571,3.5833333333333335
572,3.361111111111111
573,3.5069444444444446
574,1.020138888888889
575,1.0923611111111111
576,1.270138888888889
577,1.4430555555555555
578,1.5659722222222223
579,1.6375
580,1.7159722222222222
581,1.8076388888888888
582,1.9291666666666667
583,6.131944444444445
584,0.5638888888888889
585,3.611111111111111
586,2.89375
587,1.7145833333333333
588,1.0930555555555554
589,0.40208333333333335
590,0.8548611111111111
591,1.0
592,0.2708333333333333
593,1.7527777777777778
594,3.6180555555555554
595,3.5833333333333335
596,5.861111111111111
597,5.402777777777778
598,1.9270833333333333
599,1.538888888888889
600,1.3722222222222222
601,1.323611111111111
602,1.3576388888888888
603,1.3423611111111111
604,1.3368055555555556
605,1.3791666666666667
606,1.48125
607,5.972222222222222
608,0.5465277777777777
609,3.4652777777777777
610,2.095833333333333
611,0.9847222222222223
612,1.0090277777777779
613,0.3888888888888889
614,0.40208333333333335
615,0.5770833333333333
616,0.2298611111111111
617,1.475
618,3.5833333333333335
619,3.5833333333333335
620,3.7569444444444446
621,3.5277777777777777
622,0.7270833333333333
623,0.6520833333333333
624,0.7534722222222222
625,0.8479166666666667
626,0.9152777777777777
627,0.93125
628,0.9916666666666667
629,1.11875
630,1.242361111111111
631,1.148611111111111
632,4.597222222222222
633,0.39652777777777776
634,0.3458333333333333
635,0.4041666666666667
636,1.2527777777777778
637,1.3111111111111111
638,2.2805555555555554
639,2.2805555555555554
640,2.2805555555555554
641,4.055555555555555
642,3.2083333333333335
643,3.6805555555555554
644,3.611111111111111
645,2.9166666666666665
646,0.45
647,0.2
648,0.2
649,0.2
650,0.2
651,0.21611111111111111
652,0.5131944444444444
653,0.9631944444444445
654,1.238888888888889
655,1.3034722222222221
656,4.388888888888889
657,0.42777777777777776
658,0.3458333333333333
659,0.4041666666666667
660,1.25625
661,1.3111111111111111
662,2.2805555555555554
663,2.2805555555555554
664,2.2805555555555554
665,4.055555555555555
666,3.2083333333333335
667,3.6805555555555554
668,3.611111111111111
669,2.9166666666666665
670,0.45
671,0.2
672,0.2
673,0.2
674,0.2
675,0.2
676,0.2
677,0.27361111111111114
678,0.5701388888888889
679,3.1805555555555554
680,0.2881944444444444
681,1.8055555555555556
682,1.5618055555555554
683,1.0763888888888888
684,1.054861111111111
685,0.8527777777777777
686,1.0256944444444445
687,1.1472222222222221
688,0.28194444444444444
689,1.7659722222222223
690,3.611111111111111
691,3.5833333333333335
692,5.972222222222222
693,5.319444444444445
694,1.8347222222222221
695,1.4006944444444445
696,1.2472222222222222
697,1.1395833333333334
698,1.0902777777777777
699,1.08125
700,1.0479166666666666
701,1.023611111111111
702,1.1131944444444444
703,5.340277777777778
704,0.4888888888888889
705,2.85
706,2.3041666666666667
707,1.4666666666666666
708,1.1034722222222222
709,0.7513888888888889
710,0.3888888888888889
711,0.3888888888888889
712,0.2
713,1.475
714,3.5833333333333335
715,3.5833333333333335
716,4.340277777777778
717,4.076388888888889
718,1.1694444444444445
719,0.9770833333333333
720,0.9756944444444444
721,0.9694444444444444
722,0.9819444444444444
723,1.04375
724,1.0777777777777777
725,1.0805555555555555
726,1.20625
727,5.666666666666667
728,0.4576388888888889
729,3.1805555555555554
730,2.43125
731,1.9041666666666666
732,1.5743055555555556
733,1.09375
734,1.0520833333333333
735,1.1
736,0.26944444444444443
737,1.6652777777777779
738,3.6041666666666665
739,3.5833333333333335
740,5.791666666666667
741,5.173611111111111
742,1.71875
743,1.2631944444444445
744,1.086111111111111
745,1.0
746,0.9708333333333333
747,0.9847222222222223
748,1.0027777777777778
749,1.007638888888889
750,1.0965277777777778
751,5.166666666666667
752,0.4465277777777778
753,1.9722222222222223
754,1.1090277777777777
755,0.3888888888888889
756,0.9888888888888889
757,0.3888888888888889
758,0.3888888888888889
759,0.3888888888888889
760,0.2
761,1.475
762,3.5833333333333335
763,3.5833333333333335
764,3.111111111111111
765,3.111111111111111
766,0.45
767,0.2
768,0.2
769,0.218125
770,0.4597222222222222
771,0.7875
772,0.9798611111111111
773,1.0777777777777777
774,1.2194444444444446
775,4.402777777777778
776,0.36666666666666664
777,1.7284722222222222
778,0.8979166666666667
779,0.3888888888888889
780,0.9888888888888889
781,0.3888888888888889
782,0.3888888888888889
783,0.3888888888888889
784,0.2
785,1.475
786,3.5833333333333335
787,3.5833333333333335
788,3.3541666666666665
789,3.451388888888889
790,0.875
791,0.8159722222222222
792,0.8611111111111112
793,0.8986111111111111
794,0.9430555555555555
795,0.9895833333333334
796,1.0284722222222222
797,1.0527777777777778
798,1.070138888888889
799,1.1027777777777779
800,4.847222222222222
801,0.43194444444444446
802,0.3458333333333333
803,0.4041666666666667
804,1.5
805,1.3111111111111111
806,2.2805555555555554
807,2.2805555555555554
808,2.2805555555555554
809,4.055555555555555
810,3.2083333333333335
811,3.6805555555555554
812,3.611111111111111
813,2.9166666666666665
814,0.45
815,0.2
816,0.2
817,0.2148611111111111
818,0.4097222222222222
819,0.6722222222222223
820,0.8513888888888889
821,0.9951388888888889
822,1.1152777777777778
823,1.1125
824,3.8055555555555554
825,0.36319444444444443
826,0.3458333333333333
827,0.4041666666666667
828,1.2708333333333333
829,1.3111111111111111
830,2.2805555555555554
831,2.2805555555555554
832,2.2805555555555554
833,4.055555555555555
834,3.2083333333333335
835,3.6805555555555554
836,3.611111111111111
837,2.9166666666666665
838,0.45
839,0.2
840,0.2
841,0.2
842,0.3611111111111111
843,0.6326388888888889
844,0.8076388888888889
845,0.9243055555555556
846,1.0972222222222223
847,4.048611111111111
848,0.33541666666666664
849,1.4520833333333334
850,0.7208333333333333
851,0.3888888888888889
852,0.9888888888888889
853,0.3888888888888889
854,0.3888888888888889
855,0.3888888888888889
856,0.2
857,1.475
858,3.5833333333333335
859,3.5833333333333335
860,3.1597222222222223
861,3.125
862,0.4736111111111111
863,0.3763888888888889
864,0.40069444444444446
865,0.42916666666666664
866,0.47847222222222224
867,0.5354166666666667
868,0.5736111111111111
869,0.5840277777777778
870,0.675
871,3.9305555555555554
872,0.3506944444444444
873,2.186111111111111
874,1.5027777777777778
875,0.42291666666666666
876,0.9888888888888889
877,0.3888888888888889
878,0.3888888888888889
879,0.3888888888888889
880,0.2
881,1.475
882,3.5833333333333335
883,3.5833333333333335
884,3.111111111111111
885,3.111111111111111
886,0.45
887,0.2
888,0.2
889,0.2
890,0.20777777777777778
891,0.4076388888888889
892,0.6611111111111111
893,0.7694444444444445
894,0.8805555555555555
895,3.888888888888889
896,0.35347222222222224
897,2.310416666666667
898,1.8902777777777777
899,1.132638888888889
900,1.038888888888889
901,0.5020833333333333
902,0.3972222222222222
903,0.45902777777777776
904,0.21333333333333335
905,1.475
906,3.5833333333333335
907,3.5833333333333335
908,3.9097222222222223
909,3.5694444444444446
910,0.6798611111111111
911,0.4895833333333333
912,0.4736111111111111
913,0.4638888888888889
914,0.45625
915,0.45694444444444443
916,0.4861111111111111
917,0.5416666666666666
918,0.6993055555555555
919,3.9305555555555554
920,0.33611111111111114
921,2.047222222222222
922,1.1340277777777779
923,1.0618055555555554
924,1.0451388888888888
925,0.40347222222222223
926,0.3888888888888889
927,0.3888888888888889
928,0.2
929,1.475
930,3.5833333333333335
931,3.5833333333333335
932,3.4305555555555554
933,3.3333333333333335
934,0.6534722222222222
935,0.5736111111111111
936,0.6395833333333333
937,0.7048611111111112
938,0.7715277777777778
939,0.8354166666666667
940,0.8993055555555556
941,0.9555555555555556
942,1.1020833333333333
943,4.652777777777778
944,0.38680555555555557
945,1.7569444444444444
946,0.9826388888888888
947,0.5798611111111112
948,1.01875
949,0.3888888888888889
950,0.3888888888888889
951,0.3888888888888889
952,0.2
953,1.475
954,3.5833333333333335
955,3.5833333333333335
956,3.111111111111111
957,3.111111111111111
958,0.45
959,0.2
960,0.25006944444444446
961,0.41944444444444445
962,0.5715277777777777
963,0.7097222222222223
964,0.8111111111111111
965,0.8694444444444445
966,0.9104166666666667
967,0.9659722222222222
968,4.631944444444445
969,0.4666666666666667
970,0.3458333333333333
971,0.4041666666666667
972,1.2625
973,1.3111111111111111
974,2.2805555555555554
975,2.2805555555555554
976,2.2805555555555554
977,4.055555555555555
978,3.2083333333333335
979,3.6805555555555554
980,3.611111111111111
981,2.9166666666666665
982,0.45
983,0.2
984,0.2
985,0.2
986,0.2
987,0.2
988,0.2
989,0.24166666666666667
990,0.4513888888888889
991,0.6493055555555556
992,3.2708333333333335
993,0.35625
994,0.3458333333333333
995,0.4041666666666667
996,1.2527777777777778
997,1.3111111111111111
998,2.2805555555555554
999,2.2805555555555554
1000,2.2805555555555554
1001,4.055555555555555
1002,3.2083333333333335
1003,3.6805555555555554
1004,3.611111111111111
1005,2.9166666666666665
1006,0.45
1007,0.2
1008,0.2
1009,0.2
1010,0.2
1011,0.2
1012,0.2
1013,0.2
1014,0.55
1015,2.33125
1016,0.225
1017,1.1958333333333333
1018,0.7618055555555555
1019,0.3888888888888889
1020,0.9888888888888889
1021,0.3888888888888889
1022,0.3888888888888889
1023,0.3888888888888889
1024,0.2
1025,1.475
1026,3.5833333333333335
1027,3.5833333333333335
1028,3.111111111111111
1029,3.111111111111111
1030,0.45
1031,0.2
1032,0.2
1033,0.2
1034,0.2
1035,0.2
1036,0.24513888888888888
1037,0.45625
1038,0.7319444444444444
1039,3.4791666666666665
1040,0.30694444444444446
1041,1.85625
1042,1.2055555555555555
1043,0.41875
1044,0.9888888888888889
1045,0.3888888888888889
1046,0.3888888888888889
1047,0.3888888888888889
1048,0.2
1049,1.475
1050,3.5833333333333335
1051,3.5833333333333335
1052,3.111111111111111
1053,3.111111111111111
1054,0.45
1055,0.2
1056,0.2
1057,0.2
1058,0.2
1059,0.2
1060,0.2465277777777778
1061,0.4666666666666667
1062,0.7534722222222222
1063,3.317361111111111
1064,0.2548611111111111
1065,0.5659722222222222
1066,0.3888888888888889
1067,0.3888888888888889
1068,0.9888888888888889
1069,0.3888888888888889
1070,0.3888888888888889
1071,0.3888888888888889
1072,0.2
1073,1.475
1074,3.5833333333333335
1075,3.5833333333333335
1076,3.111111111111111
1077,3.111111111111111
1078,0.45
1079,0.2
1080,0.2
1081,0.2
1082,0.2
1083,0.2
1084,0.2
1085,0.2
1086,0.55
1087,2.1333333333333333
1088,0.2
1089,0.3888888888888889
1090,0.3888888888888889
1091,0.3888888888888889
1092,0.9888888888888889
1093,0.3888888888888889
1094,0.3888888888888889
1095,0.3888888888888889
1096,0.2
1097,1.475
1098,3.5833333333333335
1099,3.5833333333333335
1100,3.111111111111111
1101,3.111111111111111
1102,0.45
1103,0.2
1104,0.2
1105,0.2
1106,0.2
1107,0.2
1108,0.2
1109,0.2
1110,0.55
1111,1.9861111111111112
1112,0.2
1113,0.3888888888888889
1114,0.3888888888888889
1115,0.3888888888888889
1116,0.9888888888888889
1117,0.3888888888888889
1118,0.3888888888888889
1119,0.3888888888888889
1120,0.2
1121,1.475
1122,3.5833333333333335
1123,3.5833333333333335
1124,3.111111111111111
1125,3.111111111111111
1126,0.45
1127,0.2
1128,0.2
1129,0.2
1130,0.2
1131,0.2
1132,0.2
1133,0.2
1134,0.2
1135,0.55
1136,2.3159722222222223
1137,0.2872222222222222
1138,0.3458333333333333
1139,0.4041666666666667
1140,1.2527777777777778
1141,1.3111111111111111
1142,2.2805555555555554
1143,2.2805555555555554
1144,2.2805555555555554
1145,4.055555555555555
1146,3.2083333333333335
1147,3.6805555555555554
1148,3.611111111111111
1149,2.9166666666666665
1150,0.45
1151,0.2
1152,0.2
1153,0.2
1154,0.2
1155,0.2
1156,0.2
1157,0.2
1158,0.2
1159,0.55
1160,2.2743055555555554
1161,0.2872222222222222
1162,0.3458333333333333
1163,0.4041666666666667
1164,1.2527777777777778
1165,1.3111111111111111
1166,2.2805555555555554
1167,2.2805555555555554
1168,2.2805555555555554
1169,4.055555555555555
1170,3.2083333333333335
1171,3.6805555555555554
1172,3.611111111111111
1173,2.9166666666666665
1174,0.45
1175,0.2
1176,0.2
1177,0.2
1178,0.2
1179,0.2
1180,0.2
1181,0.2
1182,0.55
1183,1.9861111111111112
1184,0.2
1185,0.3888888888888889
1186,0.3888888888888889
1187,0.3888888888888889
1188,0.9888888888888889
1189,0.3888888888888889
1190,0.3888888888888889
1191,0.3888888888888889
1192,0.2
1193,1.475
1194,3.5833333333333335
1195,3.5833333333333335
1196,3.111111111111111
1197,3.111111111111111
1198,0.45
1199,0.2
1200,0.2
1201,0.2
1202,0.2
1203,0.2
1204,0.2
1205,0.2
1206,0.55
1207,2.6743055555555557
1208,0.24097222222222223
1209,1.2819444444444446
1210,0.9868055555555556
1211,0.7958333333333333
1212,1.0277777777777777
1213,0.3909722222222222
1214,0.5069444444444444
1215,0.8173611111111111
1216,0.24722222222222223
1217,1.4909722222222221
1218,3.5833333333333335
1219,3.5833333333333335
1220,4.027777777777778
1221,3.7152777777777777
1222,0.7854166666666667
1223,0.5305555555555556
1224,0.4486111111111111
1225,0.37083333333333335
1226,0.29256944444444444
1227,0.224375
1228,0.2
1229,0.20506944444444444
1230,0.5527777777777778
1231,3.4791666666666665
1232,0.30694444444444446
1233,2.002083333333333
1234,1.3916666666666666
1235,0.7888888888888889
1236,1.0319444444444446
1237,0.3888888888888889
1238,0.3888888888888889
1239,0.3888888888888889
1240,0.2
1241,1.475
1242,3.5833333333333335
1243,3.5833333333333335
1244,3.1180555555555554
1245,3.111111111111111
1246,0.45
1247,0.3506944444444444
1248,0.4840277777777778
1249,0.5993055555555555
1250,0.7125
1251,0.8236111111111111
1252,0.8930555555555556
1253,0.9243055555555556
1254,1.0333333333333334
1255,4.118055555555555
1256,0.33194444444444443
1257,1.2930555555555556
1258,0.5326388888888889
1259,0.45
1260,0.9888888888888889
1261,0.3888888888888889
1262,0.3888888888888889
1263,0.3888888888888889
1264,0.2
1265,1.475
1266,3.5833333333333335
1267,3.5833333333333335
1268,3.111111111111111
1269,3.111111111111111
1270,0.45
1271,0.2
1272,0.2
1273,0.2
1274,0.2
1275,0.20819444444444443
1276,0.3198611111111111
1277,0.43680555555555556
1278,0.5770833333333333
1279,3.298611111111111
1280,0.28680555555555554
1281,1.4041666666666666
1282,0.8229166666666666
1283,0.3888888888888889
1284,0.9888888888888889
1285,0.3888888888888889
1286,0.3888888888888889
1287,0.3888888888888889
1288,0.2
1289,1.475
1290,3.5833333333333335
1291,3.5833333333333335
1292,3.111111111111111
1293,3.111111111111111
1294,0.45
1295,0.2
1296,0.2
1297,0.2
1298,0.31055555555555553
1299,0.5861111111111111
1300,0.7659722222222223
1301,0.8805555555555555
1302,0.9569444444444445
1303,0.7590277777777777
1304,3.4930555555555554
1305,0.33958333333333335
1306,0.3458333333333333
1307,0.4041666666666667
1308,1.2527777777777778
1309,1.3111111111111111
1310,2.2805555555555554
1311,2.2805555555555554
1312,2.2805555555555554
1313,4.055555555555555
1314,3.2083333333333335
1315,3.6805555555555554
1316,3.611111111111111
1317,2.9166666666666665
1318,0.45
1319,0.2
1320,0.2
1321,0.2
1322,0.25972222222222224
1323,0.5513888888888889
1324,0.8131944444444444
1325,0.9826388888888888
1326,1.0979166666666667
1327,0.8208333333333333
1328,3.2805555555555554
1329,0.3013888888888889
1330,0.3458333333333333
1331,0.4041666666666667
1332,1.2527777777777778
1333,1.3111111111111111
1334,2.2805555555555554
1335,2.2805555555555554
1336,2.2805555555555554
1337,4.055555555555555
1338,3.2083333333333335
1339,3.6805555555555554
1340,3.611111111111111
1341,2.9166666666666665
1342,0.45
1343,0.2
1344,0.2
1345,0.2
1346,0.2
1347,0.2
1348,0.2
1349,0.3013888888888889
1350,0.7513888888888889
1351,2.786111111111111
1352,0.21944444444444444
1353,0.5069444444444444
1354,0.3888888888888889
1355,0.3888888888888889
1356,0.9888888888888889
1357,0.3888888888888889
1358,0.3888888888888889
1359,0.3888888888888889
1360,0.2
1361,1.475
1362,3.5833333333333335
1363,3.5833333333333335
1364,3.111111111111111
1365,3.111111111111111
1366,0.45
1367,0.2
1368,0.2
1369,0.2
1370,0.2
1371,0.2
1372,0.2098611111111111
1373,0.4083333333333333
1374,0.7583333333333333
1375,3.0881944444444445
1376,0.24722222222222223
1377,0.7569444444444444
1378,0.3888888888888889
1379,0.3888888888888889
1380,0.9888888888888889
1381,0.3888888888888889
1382,0.3888888888888889
1383,0.3888888888888889
1384,0.2
1385,1.475
1386,3.5833333333333335
1387,3.5833333333333335
1388,3.111111111111111
